SubscriptionID,CustomerID,PlanID,BillingCycle,Status,DiscountPercent,StartDate,RenewalDate,CancelDate,AutoRenew,PlanName,MonthlyPrice,AnnualContractValue
S014369,C005521,3,Yearly,Active,0.0,2020-04-02 11:27:49,2021-04-02 11:27:49,,Yes,Professional,129,1548.0
S014370,C001996,2,Yearly,Active,15.0,2023-03-26 14:30:19,2024-03-25 14:30:19,,Yes,Basic,59,601.8
S014371,C004567,4,Monthly,Cancelled,0.0,2019-02-16 19:58:25,2019-03-18 19:58:25,2020-10-25 19:58:25,Yes,Business,249,2988.0
S014372,C003917,7,Monthly,Active,0.0,2019-12-07 15:14:42,2020-01-06 15:14:42,,Yes,Startup,39,468.0
S014373,C000533,3,Monthly,Cancelled,10.0,2021-05-10 04:57:10,2021-06-09 04:57:10,2022-03-27 04:57:10,Yes,Professional,129,1393.2
S014374,C008574,2,Yearly,Active,25.0,2023-06-03 13:55:41,2024-06-02 13:55:41,,Yes,Basic,59,531.0
S014375,C009320,9,Monthly,Cancelled,0.0,2020-03-31 22:00:48,2020-04-30 22:00:48,2022-02-12 22:00:48,Yes,Scale,179,2148.0
S014376,C007159,4,Monthly,Active,0.0,2018-01-22 21:25:28,2018-02-21 21:25:28,,Yes,Business,249,2988.0
S014377,C002797,2,Yearly,Active,5.0,2021-12-08 11:10:14,2022-12-08 11:10:14,,Yes,Basic,59,672.6
S014378,C000498,4,Monthly,Active,0.0,2019-12-04 01:34:06,2020-01-03 01:34:06,,Yes,Business,249,2988.0
S014379,C007339,5,Monthly,Trial,10.0,2022-07-02 13:36:19,2023-09-25 13:36:19,,Yes,Enterprise,499,5389.2
S014380,C003583,4,Yearly,Active,0.0,2021-02-19 08:54:22,2022-02-19 08:54:22,,Yes,Business,249,2988.0
S014381,C002449,7,Monthly,Active,0.0,2023-07-03 20:15:38,2023-08-02 20:15:38,,Yes,Startup,39,468.0
S014382,C003044,2,Monthly,Active,0.0,2019-01-29 05:02:10,2019-02-28 05:02:10,,Yes,Basic,59,708.0
S014383,C008962,1,Monthly,Active,0.0,2024-03-19 01:02:54,2024-04-18 01:02:54,,Yes,Starter,29,348.0
S014384,C001213,2,Monthly,Active,5.0,2023-06-09 02:27:28,2023-07-09 02:27:28,,No,Basic,59,672.6
S014385,C004680,4,Yearly,Active,15.0,2021-06-23 23:29:48,2022-06-23 23:29:48,,Yes,Business,249,2539.8
S014386,C008721,9,Monthly,Paused,0.0,2022-04-24 00:49:48,2022-05-24 00:49:48,,Yes,Scale,179,2148.0
S014387,C000738,2,Monthly,Active,25.0,2021-06-28 02:28:05,2021-07-28 02:28:05,,Yes,Basic,59,531.0
S014388,C008331,1,Yearly,Active,0.0,2018-08-02 23:31:44,2019-08-02 23:31:44,,Yes,Starter,29,348.0
S014389,C004848,3,Yearly,Active,10.0,2023-10-13 05:17:31,2024-10-12 05:17:31,,Yes,Professional,129,1393.2
S014390,C006748,1,Monthly,Active,0.0,2018-02-28 16:47:25,2018-03-30 16:47:25,,Yes,Starter,29,348.0
S014391,C001983,7,Yearly,Active,0.0,2024-07-12 01:43:58,2025-07-12 01:43:58,,Yes,Startup,39,468.0
S014392,C003008,1,Monthly,Active,0.0,2022-12-17 08:23:28,2023-01-16 08:23:28,,No,Starter,29,348.0
S014393,C006525,4,Monthly,Active,25.0,2023-08-24 03:15:50,2023-09-23 03:15:50,,Yes,Business,249,2241.0
S014394,C001473,3,Monthly,Active,0.0,2021-07-23 23:29:15,2021-08-22 23:29:15,,Yes,Professional,129,1548.0
S014395,C002783,1,Quarterly,Active,10.0,2024-08-29 22:45:10,2024-11-27 22:45:10,,Yes,Starter,29,313.2
S014396,C009466,4,Monthly,Paused,0.0,2021-08-16 10:56:13,2021-09-15 10:56:13,,Yes,Business,249,2988.0
S014397,C006057,4,Monthly,Cancelled,20.0,2024-03-06 05:45:45,2024-04-05 05:45:45,2025-11-08 05:45:45,Yes,Business,249,2390.4
S014398,C003472,2,Monthly,Active,0.0,2021-09-15 01:34:24,2021-10-15 01:34:24,,Yes,Basic,59,708.0
S014399,C006657,2,Monthly,Active,0.0,2021-04-29 21:47:14,2021-05-29 21:47:14,,No,Basic,59,708.0
S014400,C007693,4,Monthly,Paused,5.0,2019-11-03 21:29:49,2019-12-03 21:29:49,,Yes,Business,249,2838.6
S014401,C005919,7,Monthly,Active,20.0,2023-10-08 18:17:26,2023-11-07 18:17:26,,No,Startup,39,374.4
S014402,C005013,1,Monthly,Active,0.0,2023-09-09 01:03:43,2023-10-09 01:03:43,,Yes,Starter,29,348.0
S014403,C007485,3,Monthly,Paused,0.0,2020-02-16 14:31:30,2020-03-17 14:31:30,,Yes,Professional,129,1548.0
S014404,C006506,3,Quarterly,Active,0.0,2021-05-20 20:52:42,2021-08-18 20:52:42,,Yes,Professional,129,1548.0
S014405,C006786,1,Monthly,Trial,5.0,2018-02-25 05:05:29,2018-03-27 05:05:29,,Yes,Starter,29,330.6
S014406,C001929,3,Monthly,Active,15.0,2020-11-17 19:05:13,2020-12-17 19:05:13,,Yes,Professional,129,1315.8
S014407,C000951,8,Yearly,Active,10.0,2023-06-24 04:49:22,2024-06-23 04:49:22,,Yes,Growth,79,853.2
S014408,C004736,1,Monthly,Active,10.0,2019-07-16 08:35:04,2019-08-15 08:35:04,,Yes,Starter,29,313.2
S014409,C001001,3,Yearly,Active,10.0,2023-12-06 04:19:31,2024-12-05 04:19:31,,Yes,Professional,129,1393.2
S014410,C001919,4,Monthly,Active,0.0,2019-07-09 01:34:16,2019-08-08 01:34:16,,Yes,Business,249,2988.0
S014411,C008013,2,Yearly,Active,0.0,2019-04-22 04:03:04,2020-04-21 04:03:04,,Yes,Basic,59,708.0
S014412,C005882,2,Yearly,Active,0.0,2019-12-24 02:37:01,2020-12-23 02:37:01,,No,Basic,59,708.0
S014413,C001388,2,Quarterly,Active,10.0,2020-05-16 15:48:29,2020-08-14 15:48:29,,Yes,Basic,59,637.2
S014414,C007688,1,Yearly,Cancelled,0.0,2023-08-20 22:20:14,2024-08-19 22:20:14,2023-12-25 22:20:14,Yes,Starter,29,348.0
S014415,C001519,4,Yearly,Active,0.0,2021-11-04 04:50:29,2022-11-04 04:50:29,,Yes,Business,249,2988.0
S014416,C007003,2,Yearly,Active,15.0,2022-03-10 07:20:10,2023-03-10 07:20:10,,Yes,Basic,59,601.8
S014417,C001907,8,Yearly,Trial,0.0,2019-10-12 19:53:38,2020-10-11 19:53:38,,Yes,Growth,79,948.0
S014418,C008293,4,Yearly,Active,5.0,2020-08-18 23:12:03,2021-08-18 23:12:03,,No,Business,249,2838.6
S014419,C000828,4,Monthly,Cancelled,10.0,2024-11-04 01:12:53,2024-12-04 01:12:53,2026-06-24 01:12:53,Yes,Business,249,2689.2
S014420,C006245,3,Quarterly,Active,0.0,2022-12-10 06:41:12,2023-03-10 06:41:12,,Yes,Professional,129,1548.0
S014421,C000696,2,Monthly,Paused,20.0,2022-02-25 20:44:39,2022-03-27 20:44:39,,Yes,Basic,59,566.4
S014422,C002634,2,Monthly,Trial,15.0,2024-06-22 22:31:25,2024-07-22 22:31:25,,Yes,Basic,59,601.8
S014423,C000260,3,Monthly,Active,5.0,2024-06-17 00:47:27,2024-07-17 00:47:27,,Yes,Professional,129,1470.6
S014424,C008078,2,Monthly,Active,0.0,2023-09-11 20:11:47,2023-10-11 20:11:47,,Yes,Basic,59,708.0
S014425,C001119,8,Monthly,Cancelled,0.0,2022-05-01 22:58:09,2022-05-31 22:58:09,2023-07-10 22:58:09,Yes,Growth,79,948.0
S014426,C007198,4,Yearly,Active,0.0,2022-04-16 16:49:30,2023-04-16 16:49:30,,Yes,Business,249,2988.0
S014427,C000486,5,Yearly,Active,10.0,2022-12-17 13:08:58,2023-12-17 13:08:58,,Yes,Enterprise,499,5389.2
S014428,C007430,2,Monthly,Active,0.0,2024-08-16 17:19:00,2024-09-15 17:19:00,,Yes,Basic,59,708.0
S014429,C001108,7,Monthly,Active,0.0,2024-02-21 23:06:02,2024-03-22 23:06:02,,No,Startup,39,468.0
S014430,C006800,3,Monthly,Cancelled,0.0,2025-06-23 02:30:11,2025-07-23 02:30:11,2026-08-07 02:30:11,Yes,Professional,129,1548.0
S014431,C000572,1,Monthly,Active,0.0,2020-09-14 06:14:26,2020-10-14 06:14:26,,Yes,Starter,29,348.0
S014432,C006047,1,Yearly,Trial,0.0,2019-02-06 20:09:37,2020-02-06 20:09:37,,No,Starter,29,348.0
S014433,C009416,1,Monthly,Active,0.0,2024-03-08 01:30:23,2024-04-07 01:30:23,,Yes,Starter,29,348.0
S014434,C009818,1,Monthly,Active,0.0,2025-03-17 00:15:10,2025-04-16 00:15:10,,No,Starter,29,348.0
S014435,C000821,1,Monthly,Active,0.0,2020-08-12 11:14:33,2020-09-11 11:14:33,,Yes,Starter,29,348.0
S014436,C002291,3,Monthly,Active,10.0,2019-03-19 19:09:27,2019-04-18 19:09:27,,Yes,Professional,129,1393.2
S014437,C002856,1,Monthly,Active,0.0,2019-06-27 00:16:36,2019-07-27 00:16:36,,No,Starter,29,348.0
S014438,C006048,3,Monthly,Active,15.0,2020-02-12 12:06:30,2020-03-13 12:06:30,,Yes,Professional,129,1315.8
S014439,C009755,1,Monthly,Cancelled,10.0,2018-10-25 06:18:57,2018-11-24 06:18:57,2020-01-24 06:18:57,Yes,Starter,29,313.2
S014440,C002436,4,Monthly,Active,10.0,2023-08-24 08:31:17,2023-09-23 08:31:17,,Yes,Business,249,2689.2
S014441,C000670,5,Yearly,Active,20.0,2025-07-03 16:51:40,2026-07-03 16:51:40,,Yes,Enterprise,499,4790.4
S014442,C006895,3,Quarterly,Active,0.0,2021-01-09 07:42:46,2021-04-09 07:42:46,,Yes,Professional,129,1548.0
S014443,C007006,1,Monthly,Trial,0.0,2019-02-09 10:36:49,2019-03-11 10:36:49,,Yes,Starter,29,348.0
S014444,C002092,10,Monthly,Active,10.0,2025-11-23 21:50:29,2025-12-23 21:50:29,,Yes,Corporate,349,3769.2
S014445,C006635,5,Monthly,Paused,10.0,2021-06-15 20:23:22,2021-07-15 20:23:22,,No,Enterprise,499,5389.2
S014446,C009304,4,Quarterly,Active,0.0,2018-10-16 01:29:40,2019-01-14 01:29:40,,Yes,Business,249,2988.0
S014447,C001475,3,Monthly,Active,5.0,2023-05-06 06:49:05,2023-06-05 06:49:05,,Yes,Professional,129,1470.6
S014448,C008352,3,Monthly,Active,0.0,2025-07-07 00:43:27,2025-08-06 00:43:27,,Yes,Professional,129,1548.0
S014449,C009289,6,Monthly,Active,0.0,2019-08-23 03:00:48,2019-09-22 03:00:48,,No,Enterprise Plus,999,11988.0
S014450,C004295,10,Monthly,Active,25.0,2019-12-15 23:03:34,2020-01-14 23:03:34,,Yes,Corporate,349,3141.0
S014451,C002614,2,Yearly,Active,0.0,2018-11-10 00:45:24,2019-11-10 00:45:24,,Yes,Basic,59,708.0
S014452,C005438,7,Yearly,Active,20.0,2024-01-05 15:55:26,2025-01-04 15:55:26,,Yes,Startup,39,374.4
S014453,C007531,10,Monthly,Trial,10.0,2022-03-15 18:40:17,2022-04-14 18:40:17,,Yes,Corporate,349,3769.2
S014454,C008922,2,Monthly,Active,5.0,2024-09-04 05:49:27,2024-10-04 05:49:27,,Yes,Basic,59,672.6
S014455,C001869,9,Monthly,Cancelled,15.0,2018-03-16 16:42:57,2018-04-15 16:42:57,2018-09-14 16:42:57,Yes,Scale,179,1825.8
S014456,C004658,2,Monthly,Active,5.0,2024-12-05 01:48:47,2025-01-04 01:48:47,,No,Basic,59,672.6
S014457,C007800,3,Monthly,Active,15.0,2021-10-11 00:51:58,2021-11-10 00:51:58,,Yes,Professional,129,1315.8
S014458,C008086,8,Quarterly,Active,0.0,2020-07-06 07:05:26,2020-10-04 07:05:26,,Yes,Growth,79,948.0
S014459,C006267,6,Quarterly,Active,0.0,2018-11-04 23:38:26,2019-02-02 23:38:26,,Yes,Enterprise Plus,999,11988.0
S014460,C003184,8,Yearly,Active,0.0,2021-12-01 09:44:31,2022-12-01 09:44:31,,Yes,Growth,79,948.0
S014461,C000149,7,Monthly,Active,0.0,2019-07-12 07:07:26,2019-08-11 07:07:26,,Yes,Startup,39,468.0
S014462,C000476,8,Monthly,Cancelled,0.0,2019-05-19 05:47:17,2019-06-18 05:47:17,2021-07-11 05:47:17,Yes,Growth,79,948.0
S014463,C005709,4,Monthly,Active,15.0,2024-03-30 00:33:55,2024-04-29 00:33:55,,Yes,Business,249,2539.8
S014464,C002225,3,Monthly,Active,0.0,2018-07-05 17:18:38,2018-08-04 17:18:38,2018-10-13 17:18:38,No,Professional,129,1548.0
S014465,C000265,7,Monthly,Cancelled,15.0,2023-03-09 01:31:22,2023-04-08 01:31:22,2025-02-02 01:31:22,No,Startup,39,397.8
S014466,C006159,9,Monthly,Active,15.0,2024-06-25 07:05:51,2024-07-25 07:05:51,,No,Scale,179,1825.8
S014467,C006867,2,Yearly,Active,0.0,2023-02-04 10:22:02,2024-02-04 10:22:02,,Yes,Basic,59,708.0
S014468,C007164,2,Monthly,Active,10.0,2019-10-02 19:12:41,2019-11-01 19:12:41,,Yes,Basic,59,637.2
S014469,C000294,5,Monthly,Active,5.0,2024-11-26 11:07:28,2024-12-26 11:07:28,,Yes,Enterprise,499,5688.6
S014470,C008075,12,Quarterly,Active,0.0,2023-01-11 22:24:12,2023-04-11 22:24:12,,Yes,Legacy,199,2388.0
S014471,C008117,3,Monthly,Active,0.0,2020-01-12 10:15:36,2020-02-11 10:15:36,,Yes,Professional,129,1548.0
S014472,C002409,5,Monthly,Cancelled,0.0,2021-04-17 17:48:41,2021-05-17 17:48:41,2022-07-11 17:48:41,Yes,Enterprise,499,5988.0
S014473,C007851,3,Monthly,Active,0.0,2023-11-21 04:05:38,2023-12-21 04:05:38,,Yes,Professional,129,1548.0
S014474,C008855,8,Monthly,Active,0.0,2021-12-03 17:05:01,2022-01-02 17:05:01,,No,Growth,79,948.0
S014475,C005367,8,Monthly,Active,20.0,2023-07-10 15:27:07,2023-08-09 15:27:07,,Yes,Growth,79,758.4
S014476,C006079,4,Monthly,Active,0.0,2018-07-25 14:45:31,2018-08-24 14:45:31,,Yes,Business,249,2988.0
S014477,C009520,7,Monthly,Cancelled,10.0,2021-10-04 20:27:44,2021-11-03 20:27:44,2021-12-09 20:27:44,Yes,Startup,39,421.2
S014478,C004118,3,Yearly,Active,0.0,2025-06-06 23:16:00,2026-06-06 23:16:00,,No,Professional,129,1548.0
S014479,C008142,4,Monthly,Active,10.0,2020-06-12 15:38:33,2020-07-12 15:38:33,,Yes,Business,249,2689.2
S014480,C001639,3,Monthly,Active,20.0,2024-12-08 11:19:41,2025-01-07 11:19:41,,Yes,Professional,129,1238.4
S014481,C007330,1,Monthly,Active,10.0,2021-12-25 13:29:37,2022-01-24 13:29:37,,Yes,Starter,29,313.2
S014482,C005331,2,Monthly,Cancelled,5.0,2024-04-28 21:38:27,2024-05-28 21:38:27,2025-10-02 21:38:27,No,Basic,59,672.6
S014483,C009853,1,Yearly,Active,5.0,2020-09-16 10:32:23,2021-09-16 10:32:23,,Yes,Starter,29,330.6
S014484,C007860,7,Monthly,Active,15.0,2018-02-14 23:01:42,2018-03-16 23:01:42,,Yes,Startup,39,397.8
S014485,C000643,7,Monthly,Active,10.0,2023-08-29 13:43:59,2023-09-28 13:43:59,,No,Startup,39,421.2
S014486,C003743,2,Monthly,Active,0.0,2018-07-31 03:17:36,2018-08-30 03:17:36,,Yes,Basic,59,708.0
S014487,C002125,10,Monthly,Active,0.0,2025-05-09 08:09:59,2025-06-08 08:09:59,,Yes,Corporate,349,4188.0
S014488,C009979,3,Monthly,Active,10.0,2020-01-02 12:21:43,2020-02-01 12:21:43,,Yes,Professional,129,1393.2
S014489,C001674,3,Monthly,Active,5.0,2024-07-30 11:40:30,2024-08-29 11:40:30,,Yes,Professional,129,1470.6
S014490,C005596,2,Monthly,Active,20.0,2025-05-22 16:32:40,2025-06-21 16:32:40,,Yes,Basic,59,566.4
S014491,C006078,4,Yearly,Active,20.0,2022-12-23 11:26:06,2023-12-23 11:26:06,,Yes,Business,249,2390.4
S014492,C004247,5,Monthly,Active,25.0,2022-12-27 17:34:17,2023-01-26 17:34:17,,Yes,Enterprise,499,4491.0
S014493,C000567,5,Monthly,Active,0.0,2018-10-22 12:19:31,2018-11-21 12:19:31,,Yes,Enterprise,499,5988.0
S014494,C002878,4,Monthly,Active,0.0,2018-11-20 09:10:11,2018-12-20 09:10:11,,Yes,Business,249,2988.0
S014495,C004515,6,Monthly,Active,10.0,2020-04-19 16:53:15,2020-05-19 16:53:15,,Yes,Enterprise Plus,999,10789.2
S014496,C005922,2,Monthly,Active,0.0,2020-08-15 00:26:10,2020-09-14 00:26:10,,Yes,Basic,59,708.0
S014497,C004619,1,Monthly,Active,5.0,2025-08-01 18:54:48,2025-08-31 18:54:48,,Yes,Starter,29,330.6
S014498,C002569,3,Monthly,Active,20.0,2019-05-07 22:53:22,2019-06-06 22:53:22,,Yes,Professional,129,1238.4
S014499,C001190,3,Yearly,Active,,2023-10-05 17:06:29,2024-10-04 17:06:29,2024-01-13 17:06:29,Yes,Professional,129,1548.0
S014500,C004022,3,Monthly,Cancelled,10.0,2018-03-24 20:25:44,2018-04-23 20:25:44,2018-05-16 20:25:44,No,Professional,129,1393.2
S014501,C004698,1,Monthly,Active,10.0,2021-10-24 14:54:58,2021-11-23 14:54:58,,No,Starter,29,313.2
S014502,C008496,5,Monthly,Active,20.0,2019-11-20 22:43:47,2019-12-20 22:43:47,,Yes,Enterprise,499,4790.4
S014503,C006302,8,Monthly,Active,15.0,2021-12-03 11:49:17,2022-01-02 11:49:17,,Yes,Growth,79,805.8
S014504,C002112,5,Yearly,Active,10.0,2022-10-24 19:00:21,2023-10-24 19:00:21,,Yes,Enterprise,499,5389.2
S014505,C007239,3,Quarterly,Active,0.0,2020-05-19 22:10:25,2020-08-17 22:10:25,,No,Professional,129,1548.0
S014506,C005709,5,Quarterly,Trial,5.0,2021-12-20 13:00:27,2022-03-20 13:00:27,,Yes,Enterprise,499,5688.6
S014507,C006133,3,Yearly,Active,0.0,2020-03-22 06:44:39,2021-03-22 06:44:39,,Yes,Professional,129,1548.0
S014508,C004813,3,Monthly,Active,0.0,2022-12-17 15:31:56,2023-01-16 15:31:56,,Yes,Professional,129,1548.0
S014509,C008391,8,Monthly,Active,5.0,2019-11-20 10:55:18,2019-12-20 10:55:18,,Yes,Growth,79,900.6
S014510,C003637,4,Monthly,Active,25.0,2021-04-21 00:26:08,2021-05-21 00:26:08,,Yes,Business,249,2241.0
S014511,C001743,9,Monthly,Active,15.0,2024-04-25 17:38:50,2024-05-25 17:38:50,,Yes,Scale,179,1825.8
S014512,C001193,4,Monthly,Active,0.0,2022-04-07 15:25:08,2022-05-07 15:25:08,,No,Business,249,2988.0
S014513,C001282,1,Monthly,Paused,30.0,2019-07-07 07:34:44,2019-08-06 07:34:44,,Yes,Starter,29,243.6
S014514,C004987,5,Monthly,Active,5.0,2020-03-22 19:57:10,2020-04-21 19:57:10,,Yes,Enterprise,499,5688.6
S014515,C002087,3,Monthly,Active,0.0,2019-03-29 07:31:57,2019-04-28 07:31:57,,No,Professional,129,1548.0
S014516,C004517,6,Yearly,Cancelled,15.0,2023-08-17 17:50:50,2024-08-16 17:50:50,2025-02-17 17:50:50,Yes,Enterprise Plus,999,10189.8
S014517,C003071,2,Monthly,Active,20.0,2023-02-08 09:41:48,2023-03-10 09:41:48,,Yes,Basic,59,566.4
S014518,C000222,4,Monthly,Trial,30.0,2024-06-24 13:19:50,2024-07-24 13:19:50,,Yes,Business,249,2091.6
S014519,C002663,3,Yearly,Trial,0.0,2018-10-29 10:30:20,2019-10-29 10:30:20,,Yes,Professional,129,1548.0
S014520,C005850,1,Monthly,Active,20.0,2021-04-04 07:22:54,2021-05-04 07:22:54,,No,Starter,29,278.4
S014521,C002393,7,Monthly,Active,5.0,2019-01-28 13:31:49,2019-02-27 13:31:49,,No,Startup,39,444.6
S014522,C004237,3,Monthly,Active,20.0,2019-01-16 13:58:22,2019-02-15 13:58:22,,Yes,Professional,129,1238.4
S014523,C001616,7,Monthly,Active,0.0,2019-08-15 21:16:37,2019-09-14 21:16:37,,Yes,Startup,39,468.0
S014524,C002863,4,Monthly,Active,0.0,2024-01-06 23:27:16,2024-02-05 23:27:16,,Yes,Business,249,2988.0
S014525,C008871,1,Yearly,Active,0.0,2018-06-01 02:24:23,2019-06-01 02:24:23,,Yes,Starter,29,348.0
S014526,C003163,3,Yearly,Active,5.0,2021-06-13 09:56:02,2022-06-13 09:56:02,,Yes,Professional,129,1470.6
S014527,C002575,4,Monthly,Active,0.0,2022-04-01 18:12:51,2022-05-01 18:12:51,,Yes,Business,249,2988.0
S014528,C003374,5,Monthly,Active,20.0,2022-07-22 08:47:03,2022-08-21 08:47:03,,Yes,Enterprise,499,4790.4
S014529,C008537,3,Monthly,Active,0.0,2024-07-08 05:59:43,2024-08-07 05:59:43,,Yes,Professional,129,1548.0
S014530,C005649,5,Yearly,Active,15.0,2018-05-26 22:19:24,2019-05-26 22:19:24,,Yes,Enterprise,499,5089.8
S014531,C000791,1,Yearly,Cancelled,20.0,2023-04-10 20:47:14,2024-04-09 20:47:14,2023-07-06 20:47:14,Yes,Starter,29,278.4
S014532,C008207,9,Monthly,Cancelled,0.0,2022-02-17 04:34:48,2022-03-19 04:34:48,2024-01-17 04:34:48,No,Scale,179,2148.0
S014533,C001418,6,Monthly,Active,5.0,2019-06-28 07:29:49,2019-07-28 07:29:49,,Yes,Enterprise Plus,999,11388.6
S014534,C006692,2,Monthly,Active,0.0,2019-06-08 11:08:47,2019-07-08 11:08:47,,Yes,Basic,59,708.0
S014535,C006656,4,Yearly,Active,0.0,2021-07-16 01:50:43,2022-07-16 01:50:43,,Yes,Business,249,2988.0
S014536,C003836,3,Yearly,Active,5.0,2018-12-16 12:31:40,2019-12-16 12:31:40,,Yes,Professional,129,1470.6
S014537,C008341,7,Monthly,Active,0.0,2021-04-12 05:15:36,2021-05-12 05:15:36,,Yes,Startup,39,468.0
S014538,C002811,4,Monthly,Active,5.0,2021-04-11 14:53:11,2021-05-11 14:53:11,,Yes,Business,249,2838.6
S014539,C005664,2,Monthly,Cancelled,30.0,2022-09-16 04:27:16,2022-10-16 04:27:16,2023-01-06 04:27:16,Yes,Basic,59,495.6
S014540,C002560,5,Monthly,Active,0.0,2020-12-21 13:34:27,2021-01-20 13:34:27,,Yes,Enterprise,499,5988.0
S014541,C004466,4,Monthly,Active,10.0,2024-08-09 12:15:52,2024-09-08 12:15:52,,No,Business,249,2689.2
S014542,C002470,1,Monthly,Active,30.0,2020-12-19 00:50:27,2021-01-18 00:50:27,,Yes,Starter,29,243.6
S014543,C005192,3,Monthly,Cancelled,0.0,2019-01-26 13:42:50,2019-02-25 13:42:50,2019-09-02 13:42:50,Yes,Professional,129,1548.0
S014544,C004424,3,Monthly,Active,0.0,2019-03-26 05:10:48,2019-04-25 05:10:48,,Yes,Professional,129,1548.0
S014545,C000665,7,Monthly,Trial,20.0,2023-03-22 16:53:01,2023-04-21 16:53:01,,Yes,Startup,39,374.4
S014546,C005191,1,Monthly,Active,5.0,2020-10-17 20:03:45,2020-11-16 20:03:45,,Yes,Starter,29,330.6
S014547,C009667,1,Quarterly,Active,0.0,2025-03-26 01:04:27,2025-06-24 01:04:27,,Yes,Starter,29,348.0
S014548,C000222,2,Monthly,Cancelled,5.0,2022-05-15 22:28:05,2022-06-14 22:28:05,2024-03-04 22:28:05,Yes,Basic,59,672.6
S014549,C002071,1,Monthly,Active,0.0,2021-04-18 01:49:15,2021-05-18 01:49:15,,Yes,Starter,29,348.0
S014550,C000822,1,Monthly,Trial,0.0,2018-03-27 14:24:02,2018-04-26 14:24:02,,Yes,Starter,29,348.0
S014551,C002648,2,Monthly,Active,15.0,2023-12-26 13:52:46,2024-01-25 13:52:46,,Yes,Basic,59,601.8
S014552,C007300,2,Monthly,Active,0.0,2020-10-26 19:25:42,2020-11-25 19:25:42,,Yes,Basic,59,708.0
S014553,C004954,4,Monthly,Active,0.0,2023-02-16 18:54:20,2023-03-18 18:54:20,,Yes,Business,249,2988.0
S014554,C000230,3,Monthly,Active,5.0,2021-10-16 21:42:10,2021-11-15 21:42:10,,Yes,Professional,129,1470.6
S014555,C001790,3,Quarterly,Active,0.0,2021-12-17 17:44:12,2022-03-17 17:44:12,,Yes,Professional,129,1548.0
S014556,C003229,2,Monthly,Trial,10.0,2020-10-14 22:15:27,2020-11-13 22:15:27,,Yes,Basic,59,637.2
S014557,C005909,2,Yearly,Active,15.0,2021-11-23 00:04:41,2022-11-23 00:04:41,,No,Basic,59,601.8
S014558,C002363,5,Yearly,Active,15.0,2018-12-25 12:35:40,2019-12-25 12:35:40,,Yes,Enterprise,499,5089.8
S014559,C006812,3,Monthly,Cancelled,0.0,2021-06-24 02:10:12,2021-07-24 02:10:12,2022-01-03 02:10:12,Yes,Professional,129,1548.0
S014560,C009587,5,Monthly,Active,0.0,2024-12-02 03:48:45,2025-01-01 03:48:45,,No,Enterprise,499,5988.0
S014561,C007209,2,Monthly,Cancelled,0.0,2024-09-26 11:07:39,2024-10-26 11:07:39,2025-06-10 11:07:39,Yes,Basic,59,708.0
S014562,C008677,7,Monthly,Active,0.0,2018-04-15 13:14:17,2018-05-15 13:14:17,,No,Startup,39,468.0
S014563,C005460,7,Monthly,Active,20.0,2022-01-14 12:19:39,2022-02-13 12:19:39,,Yes,Startup,39,374.4
S014564,C005795,10,Monthly,Active,15.0,2022-12-09 13:01:05,2023-01-08 13:01:05,,Yes,Corporate,349,3559.8
S014565,C001006,3,Monthly,Active,0.0,2021-12-21 18:38:28,2022-01-20 18:38:28,,Yes,Professional,129,1548.0
S014566,C001143,2,Monthly,Active,0.0,2021-09-19 10:03:48,2021-10-19 10:03:48,,Yes,Basic,59,708.0
S014567,C005384,2,Quarterly,Active,0.0,2022-08-13 08:21:16,2022-11-11 08:21:16,,Yes,Basic,59,708.0
S014568,C003085,5,Yearly,Active,0.0,2023-01-25 13:23:57,2024-01-25 13:23:57,,Yes,Enterprise,499,5988.0
S014569,C006309,2,Quarterly,Active,10.0,2020-03-24 21:41:01,2020-06-22 21:41:01,,Yes,Basic,59,637.2
S014570,C003007,1,Monthly,Active,0.0,2021-10-20 19:34:10,2021-11-19 19:34:10,,Yes,Starter,29,348.0
S014571,C002713,1,Monthly,Active,10.0,2021-06-25 02:58:54,2021-07-25 02:58:54,,No,Starter,29,313.2
S014572,C009564,2,Monthly,Trial,10.0,2018-08-02 13:20:59,2018-09-01 13:20:59,,Yes,Basic,59,637.2
S014573,C000287,1,Monthly,Trial,0.0,2023-03-04 08:23:31,2023-04-03 08:23:31,,Yes,Starter,29,348.0
S014574,C004486,5,Monthly,Active,5.0,2024-02-14 10:31:36,2024-03-15 10:31:36,,Yes,Enterprise,499,5688.6
S014575,C003845,2,Monthly,Active,0.0,2021-11-20 01:24:40,2021-12-20 01:24:40,,No,Basic,59,708.0
S014576,C003553,2,Monthly,Active,0.0,2025-09-08 19:43:11,2025-10-08 19:43:11,,Yes,Basic,59,708.0
S014577,C001268,2,Quarterly,Active,15.0,2021-10-17 12:26:03,2022-01-15 12:26:03,,No,Basic,59,601.8
S014578,C002902,3,Monthly,Active,10.0,2020-05-26 22:41:43,2020-06-25 22:41:43,,Yes,Professional,129,1393.2
S014579,C001257,4,Monthly,Trial,0.0,2024-03-28 06:41:08,2024-04-27 06:41:08,,Yes,Business,249,2988.0
S014580,C001591,7,Yearly,Active,20.0,2018-11-27 05:55:03,2019-11-27 05:55:03,,Yes,Startup,39,374.4
