RefundID,PaymentID,InvoiceID,CustomerID,RefundDate,RefundAmount,Reason,Status
R0013632,P0101446,I0112971,C001539,2022-07-23 06:35:21,17.91,Fraud,Processed
R0013633,P0007727,I0008627,C004194,2021-11-21 00:35:29,89.28,Billing Error,Processed
R0013634,P0290481,I0323247,C000823,2020-06-24 02:47:47,125.39,Customer Request,Processed
R0013635,P0045921,I0051103,C005527,2025-02-12 08:48:18,12.89,Customer Request,Processed
R0013636,P0381284,I0424107,C002767,2023-07-25 13:06:56,10.92,Fraud,Processed
R0013637,P0040723,I0045313,C007137,2020-04-04 19:45:16,141.9,Customer Request,Processed
R0013638,P0250103,I0278421,C008032,2023-05-09 00:31:37,45.43,Subscription Cancellation,Processed
R0013639,P0384910,I0428134,C005042,2021-01-19 22:47:29,64.9,Billing Error,Processed
R0013640,P0384493,I0427662,C009474,2020-01-27 03:34:54,59.0,Subscription Cancellation,Processed
R0013641,P0164567,I0183228,C002771,2024-07-26 22:47:26,58.76,Customer Request,Processed
R0013642,P0421710,I0469057,C008078,2025-09-07 20:11:47,63.72,Billing Error,Processed
R0013643,P0308186,I0342936,C009118,2025-10-30 21:31:45,152.22,Billing Error,Processed
R0013644,P0417203,I0464062,C007615,2023-05-01 09:48:15,242.03,Duplicate Payment,Processed
R0013645,P0361132,I0401692,C006179,2022-03-10 23:25:28,23.72,Customer Request,Processed
R0013646,P0234586,I0261229,C009245,2022-05-25 15:10:47,200.66,Fraud,Processed
R0013647,P0194781,I0216827,C003145,2025-07-13 22:35:16,88.71,Billing Error,Processed
R0013648,P0092746,I0103228,C009585,2022-08-09 23:02:53,112.21,Customer Request,Processed
R0013649,P0325050,I0361576,C001984,2022-07-06 00:44:59,31.32,Duplicate Payment,Processed
R0013650,P0389265,I0433021,C003329,2021-09-15 08:16:27,10.73,Customer Request,Processed
R0013651,P0132217,I0147221,C005033,2022-08-24 06:12:38,58.85,Duplicate Payment,Processed
R0013652,P0292622,I0325625,C009442,2024-06-07 07:57:55,102.22,Customer Request,Processed
R0013653,P0153334,I0170770,C004040,2025-05-25 03:48:46,196.9,Billing Error,Processed
R0013654,P0317999,I0353818,C006868,2025-08-04 21:57:43,8.14,Customer Request,Processed
R0013655,P0178863,I0199223,C009033,2025-11-08 10:40:51,16.07,Customer Request,Processed
R0013656,P0310577,I0345620,C008039,2026-01-19 21:25:25,20.99,Billing Error,Processed
R0013657,P0426908,I0474822,C006051,2023-07-02 04:33:02,28.35,Duplicate Payment,Processed
R0013658,P0107713,I0119941,C006244,2025-08-01 01:53:41,134.49,Subscription Cancellation,Processed
R0013659,P0176582,I0196680,C005311,2025-12-23 20:24:51,89.12,Customer Request,Processed
R0013660,P0394559,I0438919,C004341,2019-08-04 06:05:08,13.97,Billing Error,Processed
R0013661,P0281721,I0313587,C007036,2020-10-18 23:35:59,21.21,Fraud,Processed
R0013662,P0209696,I0233474,C001432,2024-12-18 08:29:52,120.61,Customer Request,Processed
R0013663,P0405266,I0450808,C004388,2024-12-17 12:11:32,30.31,Fraud,Processed
R0013664,P0051517,I0057325,C005528,2024-07-26 07:02:27,79.0,Duplicate Payment,Processed
R0013665,P0064151,I0071435,C008079,2024-11-29 09:11:00,60.53,Service Outage,Processed
R0013666,P0377446,I0419858,C001702,2024-05-26 21:27:54,114.17,Billing Error,Processed
R0013667,P0194461,I0216449,C006934,2021-10-28 07:15:45,78.21,Duplicate Payment,Processed
R0013668,P0410621,I0456809,C000456,2024-07-02 12:51:27,158.08,Service Outage,Processed
R0013669,P0243520,I0271100,C001765,2025-03-30 16:32:26,86.9,Customer Request,Processed
R0013670,P0240688,I0267967,C004509,2025-04-07 04:16:12,18.78,Customer Request,Processed
R0013671,P0241351,I0268694,C003613,2020-06-25 05:51:20,64.9,Duplicate Payment,Processed
R0013672,P0007373,I0008233,C004302,2025-09-01 12:29:06,121.78,Service Outage,Processed
R0013673,P0319058,I0354986,C006764,2023-04-10 05:37:14,61.65,Customer Request,Processed
R0013674,P0029286,I0032605,C001043,2023-09-22 10:42:15,2.65,Duplicate Payment,Processed
R0013675,P0217354,I0241945,C005749,2022-03-01 15:09:31,61.95,Fraud,Processed
R0013676,P0263450,I0293342,C006510,2023-01-15 17:16:41,67.85,Subscription Cancellation,Processed
R0013677,P0082155,I0091392,C003597,2025-10-05 10:03:55,23.2,Fraud,Processed
R0013678,P0069237,I0077105,C009327,2025-07-26 09:13:16,126.1,Fraud,Processed
R0013679,P0025624,I0028505,C000613,2024-04-17 01:06:16,99.84,Subscription Cancellation,Processed
R0013680,P0234204,I0260795,C002177,2025-01-06 06:18:14,286.35,Fraud,Processed
R0013681,P0131820,I0146781,C002808,2021-05-10 07:03:51,59.18,Customer Request,Processed
R0013682,P0413040,I0459472,C000084,2021-12-20 11:57:17,31.68,Subscription Cancellation,Processed
R0013683,P0270559,I0301180,C008820,2024-11-23 09:00:28,286.35,Billing Error,Processed
R0013684,P0377253,I0419647,C000163,2020-09-20 20:55:20,30.8,Billing Error,Processed
R0013685,P0362540,I0403255,C001244,2022-08-17 00:43:01,107.31,Subscription Cancellation,Processed
R0013686,P0401879,I0447062,C007800,2020-12-09 07:48:31,26.7,Fraud,Processed
R0013687,P0266078,I0296198,C001151,2025-05-01 19:31:13,167.0,Customer Request,Processed
R0013688,P0339853,I0378024,C004597,2024-07-26 04:40:03,8.49,Customer Request,Processed
R0013689,P0297851,I0331410,C005570,2025-02-06 23:36:33,21.12,Customer Request,Processed
R0013690,P0175220,I0195131,C001875,2023-10-30 08:40:05,358.07,Service Outage,Processed
R0013691,P0362029,I0402688,C001205,2024-07-05 11:13:42,81.76,Service Outage,Processed
R0013692,P0086252,I0095949,C007359,2025-12-20 03:04:59,132.35,Duplicate Payment,Processed
R0013693,P0164514,I0183171,C007483,2022-12-16 13:33:25,439.12,Fraud,Processed
R0013694,P0352988,I0392634,C006323,2021-10-22 13:28:12,9.16,Duplicate Payment,Processed
R0013695,P0121404,I0135206,C000896,2026-01-20 01:19:46,43.14,Subscription Cancellation,Processed
R0013696,P0142633,I0158909,C007111,2024-10-15 19:39:34,286.35,Customer Request,Processed
R0013697,P0217373,I0241967,C004032,2018-11-29 02:36:03,151.76,Billing Error,Processed
R0013698,P0048166,I0053660,C007050,2023-02-22 19:29:07,33.53,Duplicate Payment,Processed
R0013699,P0111502,I0124219,C006470,2024-02-23 09:01:41,61.06,Billing Error,Processed
R0013700,P0242599,I0270087,C009514,2024-07-18 05:28:04,79.23,Fraud,Processed
R0013701,P0395916,I0440433,C001460,2025-11-26 12:12:39,42.93,Billing Error,Processed
R0013702,P0200024,I0222655,C001074,2024-07-28 04:01:25,31.05,Billing Error,Processed
R0013703,P0208989,I0232691,C005899,2024-09-27 17:49:25,516.46,Customer Request,Processed
R0013704,P0360983,I0401516,C002904,2024-02-10 00:21:54,113.52,Customer Request,Processed
R0013705,P0366346,I0407501,C008964,2019-02-18 01:00:30,54.28,Billing Error,Processed
R0013706,P0144786,I0161306,C000884,2023-11-20 10:46:47,57.35,Customer Request,Processed
R0013707,P0105285,I0117256,C009768,2020-07-15 00:43:19,20.67,Fraud,Processed
R0013708,P0378201,I0420689,C000248,2024-07-17 20:49:13,35.52,Fraud,Processed
R0013709,P0044681,I0049695,C007599,2020-07-24 23:55:06,38.05,Fraud,Processed
R0013710,P0040333,I0044883,C004874,2021-08-24 11:16:57,82.18,Billing Error,Processed
R0013711,P0195742,I0217883,C007754,2023-02-09 20:28:42,84.78,Service Outage,Processed
R0013712,P0137508,I0153215,C000406,2025-12-19 13:50:44,28.19,Service Outage,Processed
R0013713,P0219473,I0244273,C001604,2022-03-09 22:04:11,839.16,Service Outage,Processed
R0013714,P0112188,I0124979,C004611,2024-06-11 11:29:14,8.66,Billing Error,Processed
R0013715,P0320263,I0356317,C007632,2023-05-21 12:15:18,411.82,Service Outage,Processed
R0013716,P0276348,I0307615,C008325,2021-11-18 10:22:53,218.9,Subscription Cancellation,Processed
R0013717,P0251038,I0279474,C005087,2024-08-09 17:56:45,125.39,Duplicate Payment,Processed
R0013718,P0198270,I0220644,C009622,2019-09-10 16:51:51,154.11,Fraud,Processed
R0013719,P0409619,I0455681,C002718,2020-12-29 04:18:00,50.87,Customer Request,Processed
R0013720,P0060599,I0067442,C009321,2025-02-11 19:33:08,13.35,Fraud,Processed
R0013721,P0329841,I0366925,C004147,2021-05-19 02:53:15,63.72,Customer Request,Processed
R0013722,P0162715,I0181186,C001244,2024-08-22 23:44:51,31.32,Subscription Cancellation,Processed
R0013723,P0351794,I0391305,C000338,2020-09-09 15:16:14,11.8,Billing Error,Processed
R0013724,P0274548,I0305630,C006226,2024-12-22 02:45:25,242.03,Service Outage,Processed
R0013725,P0220578,I0245508,C004565,2026-01-02 23:19:53,12.97,Fraud,Processed
R0013726,P0430178,I0478441,C002118,2022-10-16 22:02:47,548.9,Customer Request,Processed
R0013727,P0170528,I0189902,C008911,2019-12-06 05:37:10,196.9,Fraud,Processed
R0013728,P0118381,I0131844,C003073,2019-11-23 16:56:06,19.96,Duplicate Payment,Processed
R0013729,P0368002,I0409338,C006748,2024-07-09 07:11:27,236.55,Duplicate Payment,Processed
R0013730,P0040145,I0044667,C005558,2021-11-18 07:31:57,16.34,Customer Request,Processed
R0013731,P0039839,I0044333,C004849,2026-02-07 22:03:33,573.85,Fraud,Processed
R0013732,P0230818,I0256976,C003650,2024-02-23 21:38:47,494.01,Duplicate Payment,Processed
R0013733,P0098887,I0110087,C005945,2024-11-06 06:35:19,57.67,Fraud,Processed
R0013734,P0176881,I0197004,C001815,2022-12-04 11:38:51,1002.0,Fraud,Processed
R0013735,P0131893,I0146858,C002534,2024-05-30 23:50:12,74.58,Fraud,Processed
R0013736,P0327371,I0364142,C002947,2022-01-31 15:54:49,30.45,Customer Request,Processed
R0013737,P0354756,I0394634,C001555,2024-03-10 06:51:07,32.38,Subscription Cancellation,Processed
R0013738,P0170468,I0189840,C002982,2021-02-04 06:15:33,139.32,Subscription Cancellation,Processed
R0013739,P0147939,I0164805,C002877,2023-02-19 02:11:49,90.58,Service Outage,Processed
R0013740,P0302643,I0336730,C004518,2023-10-18 00:18:53,61.06,Duplicate Payment,Processed
R0013741,P0409444,I0455482,C004507,2023-02-20 05:23:03,38.61,Service Outage,Processed
R0013742,P0426864,I0474769,C006051,2019-01-10 04:33:02,18.68,Billing Error,Processed
R0013743,P0318107,I0353938,C009569,2023-08-26 03:06:53,104.49,Duplicate Payment,Processed
R0013744,P0280768,I0312540,C009502,2020-07-01 11:45:34,85.32,Duplicate Payment,Processed
R0013745,P0335945,I0373662,C001069,2025-04-09 09:30:37,260.21,Billing Error,Processed
R0013746,P0120003,I0133638,C009658,2022-01-06 04:30:47,27.38,Fraud,Processed
R0013747,P0043140,I0047986,C003978,2025-03-15 16:27:16,54.16,Billing Error,Processed
R0013748,P0365675,I0406745,C002607,2026-01-17 21:31:50,67.85,Subscription Cancellation,Processed
R0013749,P0238507,I0265553,C003608,2025-04-07 18:14:34,86.9,Subscription Cancellation,Processed
R0013750,P0242088,I0269521,C004533,2021-11-22 18:11:46,139.32,Subscription Cancellation,Processed
R0013751,P0006084,I0006783,C007249,2025-06-20 08:01:50,14.92,Fraud,Processed
R0013752,P0165875,I0184697,C004377,2025-07-23 13:59:17,204.17,Fraud,Processed
R0013753,P0393626,I0437878,C000413,2023-06-19 13:02:04,449.1,Service Outage,Processed
R0013754,P0106416,I0118511,C005337,2024-03-05 04:34:53,40.7,Fraud,Processed
R0013755,P0409328,I0455353,C009044,2025-06-10 23:51:11,118.42,Billing Error,Processed
R0013756,P0302030,I0336062,C007788,2025-06-25 03:33:46,133.52,Subscription Cancellation,Processed
R0013757,P0095292,I0106080,C008339,2021-10-20 02:48:29,73.87,Duplicate Payment,Processed
R0013758,P0250635,I0279010,C002513,2021-06-24 18:22:24,626.11,Duplicate Payment,Processed
R0013759,P0364295,I0405200,C006574,2022-04-24 04:34:02,273.9,Billing Error,Processed
R0013760,P0152018,I0169306,C003762,2024-10-16 01:18:33,607.28,Billing Error,Processed
R0013761,P0077520,I0086297,C005959,2025-08-28 18:31:42,279.13,Fraud,Processed
R0013762,P0185297,I0206358,C004879,2023-04-02 06:14:07,31.9,Customer Request,Processed
R0013763,P0283780,I0315857,C008141,2024-04-17 21:28:27,105.08,Duplicate Payment,Processed
R0013764,P0417294,I0464166,C004618,2024-10-09 19:06:32,152.22,Billing Error,Processed
R0013765,P0221222,I0246241,C007020,2022-10-15 21:33:08,180.82,Customer Request,Processed
R0013766,P0201328,I0224090,C007942,2024-06-01 19:57:10,61.65,Fraud,Processed
R0013767,P0168872,I0188053,C002623,2023-10-14 13:34:49,132.35,Fraud,Processed
R0013768,P0433238,I0481885,C002895,2023-05-28 06:44:17,73.29,Duplicate Payment,Processed
R0013769,P0194019,I0215966,C007033,2023-04-13 01:58:02,28.14,Customer Request,Processed
R0013770,P0089700,I0099823,C009309,2022-10-21 08:55:34,248.62,Subscription Cancellation,Processed
R0013771,P0165803,I0184618,C007870,2023-11-24 21:42:44,31.4,Fraud,Processed
R0013772,P0111972,I0124737,C005909,2023-03-29 09:47:25,90.92,Duplicate Payment,Processed
R0013773,P0385156,I0428406,C007468,2024-07-28 16:02:58,270.06,Billing Error,Processed
R0013774,P0356463,I0396521,C003904,2023-02-16 01:28:49,321.08,Duplicate Payment,Processed
R0013775,P0348347,I0387460,C005140,2022-06-14 13:42:03,177.21,Billing Error,Processed
R0013776,P0154854,I0172461,C009082,2026-02-05 21:44:32,75.73,Duplicate Payment,Processed
R0013777,P0094764,I0105484,C005384,2025-08-30 22:40:18,4.52,Billing Error,Processed
R0013778,P0229430,I0255401,C006098,2021-01-26 08:17:25,160.13,Billing Error,Processed
R0013779,P0362952,I0403698,C008192,2025-05-02 10:39:13,47.32,Service Outage,Processed
R0013780,P0407103,I0452867,C002174,2023-05-19 03:21:41,275.76,Customer Request,Processed
R0013781,P0245351,I0273190,C007926,2026-02-03 09:07:02,211.65,Fraud,Processed
R0013782,P0388472,I0432126,C001592,2021-10-06 12:28:21,64.46,Subscription Cancellation,Processed
R0013783,P0130386,I0145173,C000899,2023-03-27 16:05:13,34.22,Billing Error,Processed
R0013784,P0208890,I0232583,C008016,2025-09-29 12:15:35,34.22,Service Outage,Processed
R0013785,P0295210,I0328509,C000022,2025-11-14 10:38:27,141.9,Subscription Cancellation,Processed
R0013786,P0266227,I0296360,C003790,2024-05-01 05:24:11,129.39,Subscription Cancellation,Processed
R0013787,P0023059,I0025674,C006879,2020-06-14 14:54:07,43.59,Duplicate Payment,Processed
R0013788,P0197177,I0219448,C003826,2025-11-01 12:03:13,494.01,Customer Request,Processed
R0013789,P0107443,I0119641,C001863,2026-02-15 05:20:59,31.54,Service Outage,Processed
R0013790,P0271063,I0301740,C004952,2023-11-28 12:47:23,38.61,Customer Request,Processed
R0013791,P0421039,I0468304,C006657,2025-02-09 21:47:14,17.76,Fraud,Processed
R0013792,P0308363,I0343129,C009543,2019-12-13 19:33:43,160.47,Fraud,Processed
R0013793,P0327718,I0364532,C008458,2020-12-28 02:50:15,55.76,Fraud,Processed
R0013794,P0172332,I0191909,C005041,2024-02-12 10:21:51,30.1,Billing Error,Processed
R0013795,P0369443,I0410919,C000195,2025-09-01 01:56:49,177.21,Customer Request,Processed
R0013796,P0185595,I0206684,C008495,2020-08-02 18:46:04,516.46,Service Outage,Processed
R0013797,P0174568,I0194408,C000991,2024-12-21 19:16:45,13.57,Subscription Cancellation,Processed
R0013798,P0192394,I0214148,C007497,2024-09-29 18:37:46,67.39,Duplicate Payment,Processed
R0013799,P0302642,I0336729,C004518,2023-09-18 00:18:53,57.35,Customer Request,Processed
R0013800,P0304566,I0338883,C000290,2024-10-14 23:44:51,432.68,Customer Request,Processed
R0013801,P0048364,I0053875,C002487,2025-06-19 13:38:05,26.1,Service Outage,Processed
R0013802,P0246805,I0274775,C006624,2023-12-10 21:49:05,16.64,Service Outage,Processed
R0013803,P0313890,I0349236,C001965,2025-04-03 01:06:42,727.62,Subscription Cancellation,Processed
R0013804,P0040623,I0045206,C003782,2021-04-07 13:06:05,257.72,Service Outage,Processed
R0013805,P0055823,I0062086,C001488,2023-03-17 14:38:35,111.26,Fraud,Processed
R0013806,P0052701,I0058600,C000579,2023-11-08 04:32:37,5.44,Service Outage,Processed
R0013807,P0357307,I0397460,C004048,2023-11-03 10:01:27,274.82,Duplicate Payment,Processed
R0013808,P0049847,I0055503,C005865,2022-05-26 22:24:42,134.81,Duplicate Payment,Processed
R0013809,P0013931,I0015509,C002033,2024-07-25 07:09:24,55.16,Service Outage,Processed
R0013810,P0015814,I0017625,C002577,2024-01-08 18:22:59,69.52,Duplicate Payment,Processed
R0013811,P0401979,I0447172,C005743,2021-02-25 23:50:19,16.81,Subscription Cancellation,Processed
R0013812,P0224171,I0249514,C004329,2021-06-19 00:53:28,30.45,Customer Request,Processed
R0013813,P0258236,I0287532,C009240,2022-07-07 19:44:01,548.9,Customer Request,Processed
R0013814,P0401170,I0446271,C008594,2025-04-06 10:13:37,66.36,Service Outage,Processed
R0013815,P0104489,I0116377,C008554,2026-01-09 10:10:31,345.51,Fraud,Processed
R0013816,P0346170,I0385038,C006726,2019-12-04 14:17:12,187.05,Subscription Cancellation,Processed
R0013817,P0048242,I0053737,C004046,2023-10-04 14:37:25,174.97,Duplicate Payment,Processed
R0013818,P0105884,I0117926,C001643,2022-04-10 19:26:24,40.47,Service Outage,Processed
R0013819,P0432909,I0481523,C001506,2023-04-02 19:04:33,264.44,Billing Error,Processed
R0013820,P0103093,I0114816,C006452,2020-06-29 16:16:58,41.59,Fraud,Processed
R0013821,P0434048,I0482796,C002940,2023-09-17 11:23:42,19.72,Billing Error,Processed
R0013822,P0247491,I0275547,C006262,2020-03-22 02:33:42,134.81,Duplicate Payment,Processed
R0013823,P0291913,I0324841,C000064,2024-09-17 01:40:46,76.46,Subscription Cancellation,Processed
R0013824,P0118911,I0132432,C000855,2022-11-25 10:34:33,120.61,Fraud,Processed
R0013825,P0434531,I0483303,C002360,2025-11-30 03:13:48,234.82,Fraud,Processed
R0013826,P0208365,I0231990,C005053,2023-03-22 03:27:58,52.21,Billing Error,Processed
R0013827,P0249691,I0277973,C000598,2025-07-21 03:23:40,523.95,Duplicate Payment,Processed
R0013828,P0342692,I0381162,C002228,2025-11-08 18:48:39,449.1,Customer Request,Processed
R0013829,P0116249,I0129503,C009443,2025-11-15 00:54:29,152.22,Duplicate Payment,Processed
R0013830,P0055927,I0062198,C002216,2024-01-07 10:52:06,16.31,Customer Request,Processed
R0013831,P0337604,I0375506,C004437,2024-11-20 06:02:39,31.32,Billing Error,Processed
R0013832,P0370337,I0411925,C004943,2025-04-08 23:27:06,1078.92,Customer Request,Processed
R0013833,P0095612,I0106443,C001956,2022-04-21 09:34:49,55.76,Duplicate Payment,Processed
R0013834,P0123444,I0137477,C009768,2024-01-11 03:56:51,40.36,Customer Request,Processed
R0013835,P0108850,I0121261,C008624,2024-06-27 10:30:40,224.49,Billing Error,Processed
R0013836,P0389404,I0433169,C004926,2022-02-12 11:23:42,286.35,Customer Request,Processed
R0013837,P0186538,I0207710,C009653,2022-10-27 02:28:40,30.02,Fraud,Processed
R0013838,P0286046,I0318378,C006032,2024-07-05 15:25:10,87.15,Fraud,Processed
R0013839,P0393497,I0437738,C000945,2019-03-08 17:11:32,31.87,Billing Error,Processed
R0013840,P0299855,I0333646,C003844,2025-11-16 18:24:03,57.67,Billing Error,Processed
R0013841,P0187514,I0208779,C007928,2023-10-09 23:22:32,41.71,Service Outage,Processed
R0013842,P0205705,I0228997,C004541,2023-05-09 01:12:38,7.62,Service Outage,Processed
R0013843,P0272064,I0302840,C009490,2024-10-11 13:51:57,516.46,Billing Error,Processed
R0013844,P0262058,I0291811,C006456,2020-01-06 13:07:01,588.82,Subscription Cancellation,Processed
R0013845,P0311369,I0346476,C000520,2024-05-23 08:12:07,232.81,Billing Error,Processed
R0013846,P0309482,I0344396,C004545,2024-06-12 17:56:07,6.89,Service Outage,Processed
R0013847,P0337565,I0375464,C005925,2024-07-28 07:55:18,16.97,Billing Error,Processed
R0013848,P0057089,I0063501,C002222,2025-05-16 14:19:17,46.08,Duplicate Payment,Processed
R0013849,P0022821,I0025412,C004409,2021-07-13 21:45:01,58.34,Fraud,Processed
R0013850,P0428530,I0476666,C007958,2021-04-09 19:31:36,63.72,Duplicate Payment,Processed
R0013851,P0094674,I0105389,C002185,2024-05-21 04:23:33,67.85,Customer Request,Processed
R0013852,P0232500,I0258873,C001307,2024-11-13 07:55:03,43.36,Subscription Cancellation,Processed
R0013853,P0426081,I0473895,C001790,2023-05-28 17:44:12,135.45,Duplicate Payment,Processed
